1581332401.054624,45820,3390658344
1581332404.00074,45820,3390657603
1581332404.172399,45820,3390658344
1581332404.245962,45820,3390657603
1581332404.245965,45820,3390657603
1581332404.245966,45820,3390657603
1581332404.969385,45820,3390657603
1581332406.456544,45820,3390656945
1581332409.298517,45820,3390657603
1581332410.412086,45820,3390658344
1581332411.061627,45820,3390658486
1581332411.109232,45820,3390658487
1581332411.266214,45820,3390658487
1581332411.266218,45820,3390658487
1581332411.270021,45820,3390658487
1581332411.75965,45820,3390658487
1581332412.720632,45820,3390658487
1581332414.638135,45820,3390658487
1581332415.424823,45820,3390657593
1581332418.473241,45820,3390658487
1581332422.250797,45820,3390658241
1581332422.494113,45820,3390658487
1581332423.92427,45820,3390656727
1581332424.107352,45820,3390656727
1581332424.107932,45820,3390656727
1581332424.107935,45820,3390656727
1581332424.28554,45820,3390656727
1581332424.398542,45820,3390658244
1581332424.60956,45820,3390656727
1581332424.671061,45820,3390658244
1581332425.474147,45820,3390658244
1581332425.963178,45820,3390656751
1581332426.111442,45820,3390656751
1581332426.111451,45820,3390656751
1581332426.111457,45820,3390656751
1581332426.149686,45820,3390658487
1581332426.601238,45820,3390656751
1581332427.030113,45820,3390658319
1581332427.183222,45820,3390658319
1581332427.183839,45820,3390658319
1581332427.183847,45820,3390658319
1581332427.183983,45820,3390658319
1581332427.328572,45820,3390658319
1581332427.329336,45820,3390658319
1581332427.329344,45820,3390658319
1581332427.638364,45820,3390658319
1581332427.697671,45820,3390656727
1581332427.786527,45820,3390658319
1581332428.253467,45820,3390657603
1581332428.507101,45820,3390657603
1581332428.507738,45820,3390657603
1581332428.537356,45820,3390658319
1581332428.680534,45820,3390658319
1581332429.486079,45820,3390656751
1581332430.170203,45820,3390658487
1581332430.324764,45820,3390658319
1581332430.483233,45820,3390658319
1581332430.645121,45820,3390657577
1581332430.701559,45820,3390657578
1581332430.865132,45820,3390657603
1581332431.176686,45820,3390657578
1581332431.17976,45820,3390657578
1581332431.654533,45820,3390657578
1581332431.654536,45820,3390657578
1581332432.27356,45820,3390658319
1581332432.644608,45820,3390657578
1581332433.339558,45820,3390656751
1581332433.664938,45820,3390658244
1581332433.934304,45820,3390658319
1581332433.986884,45820,3390657603
1581332434.023332,45820,3390658244
1581332434.023689,45820,3390658244
1581332434.023695,45820,3390658244
