1581332401.010689,9829,3390658512
1581332401.042818,9829,3390658323
1581332401.050697,9829,3390657900
1581332401.162947,9829,3390658098
1581332401.239379,9829,3390658099
1581332401.286409,9829,3390658555
1581332401.31218,9829,3390656548
1581332401.379723,9829,3390656815
1581332401.383661,9829,3390657338
1581332401.384256,9829,3390658098
1581332401.468282,9829,3390658336
1581332401.468289,9829,3390656548
1581332401.469064,9829,3390656548
1581332401.478142,9829,3390657905
1581332401.606535,9829,3390658518
1581332401.676904,9829,3390657440
1581332401.701023,9829,3390657905
1581332401.702912,9829,3390657905
1581332401.70497,9829,3390657905
1581332401.709716,9829,3390657854
1581332401.783329,9829,3390658419
1581332401.817078,9829,3390657574
1581332401.853826,9829,3390657440
1581332401.853827,9829,3390657440
1581332401.853838,9829,3390657440
1581332401.951647,9829,3390658348
1581332402.04303,9829,3390658098
1581332402.049851,9829,3390657407
1581332402.066195,9829,3390657833
1581332402.228867,9829,3390656575
1581332402.238221,9829,3390656548
1581332402.252176,9829,3390658518
1581332402.254019,9829,3390658323
1581332402.270608,9829,3390657360
1581332402.317846,9829,3390658348
1581332402.335505,9829,3390657831
1581332402.369168,9829,3390658320
1581332402.39483,9829,3390657905
1581332402.404556,9829,3390657338
1581332402.472604,9829,3390658162
1581332402.50706,9829,3390658100
1581332402.555749,9829,3390658331
1581332402.621922,9829,3390658332
1581332402.693144,9829,3390658311
1581332402.747426,9829,3390658512
1581332402.938143,9829,3390657360
1581332402.939324,9829,3390658332
1581332402.943579,9829,3390658332
1581332402.943582,9829,3390658332
1581332402.993041,9829,3390658512
1581332403.014521,9829,3390658398
1581332403.060614,9829,3390656880
1581332403.067245,9829,3390657860
1581332403.176596,9829,3390658176
1581332403.241919,9829,3390658332
1581332403.242113,9829,3390658332
1581332403.244843,9829,3390657860
1581332403.244845,9829,3390657860
1581332403.373798,9829,3390658098
1581332403.37394,9829,3390658324
1581332403.47005,9829,3390657440
1581332403.526533,9829,3390657574
1581332403.53987,9829,3390657900
1581332403.574548,9829,3390657310
1581332403.670852,9829,3390657626
1581332403.725629,9829,3390658320
1581332403.778542,9829,3390658385
1581332403.855439,9829,3390657338
1581332403.967933,9829,3390658332
1581332404.018638,9829,3390657955
1581332404.029794,9829,3390657338
1581332404.032205,9829,3390657338
1581332404.062845,9829,3390658318
1581332404.083113,9829,3390658325
1581332404.182415,9829,3390658332
1581332404.348085,9829,3390658487
1581332404.3788,9829,3390657315
1581332404.383958,9829,3390657303
1581332404.384814,9829,3390658354
1581332404.426111,9829,3390657929
1581332404.445322,9829,3390657338
1581332404.468298,9829,3390658336
1581332404.586484,9829,3390658371
1581332404.627157,9829,3390657743
1581332404.815186,9829,3390658336
1581332404.815189,9829,3390658336
1581332404.81535,9829,3390658336
1581332404.976238,9829,3390656786
1581332404.99436,9829,3390657574
1581332405.482819,9829,3390658348
1581332405.48935,9829,3390657743
1581332405.547074,9829,3390658374
1581332405.556821,9829,3390657574
1581332405.77012,9829,3390658419
1581332405.83046,9829,3390658336
1581332405.851892,9829,3390657743
1581332405.8519,9829,3390657743
1581332405.853139,9829,3390657743
1581332405.900801,9829,3390657360
1581332406.005921,9829,3390658332
1581332406.042486,9829,3390658332
1581332406.062532,9829,3390658398
1581332406.157102,9829,3390658311
1581332406.640316,9829,3390657345
1581332406.797043,9829,3390658385
1581332406.813522,9829,3390657860
1581332406.83497,9829,3390658512
1581332406.962856,9829,3390658512
1581332406.987273,9829,3390658162
1581332407.070775,9829,3390658518
1581332407.087585,9829,3390657338
1581332407.144107,9829,3390656959
1581332407.145862,9829,3390656568
1581332407.163284,9829,3390658067
1581332407.169027,9829,3390657890
1581332407.185629,9829,3390658385
1581332407.188208,9829,3390658385
1581332407.189862,9829,3390658385
1581332407.253205,9829,3390658099
1581332407.334704,9829,3390658377
1581332407.339099,9829,3390658398
1581332407.354014,9829,3390657890
1581332407.446309,9829,3390658099
1581332407.446313,9829,3390658099
1581332407.446316,9829,3390658099
1581332407.520963,9829,3390658325
1581332407.537947,9829,3390657890
1581332407.587422,9829,3390657900
1581332407.872438,9829,3390658336
1581332407.906446,9829,3390657854
1581332407.934906,9829,3390656548
1581332408.078524,9829,3390657890
1581332408.150247,9829,3390658474
1581332408.197785,9829,3390656570
1581332408.198393,9829,3390657574
1581332408.214018,9829,3390656517
1581332408.264288,9829,3390658348
1581332408.301735,9829,3390657532
1581332408.309133,9829,3390658371
1581332408.344778,9829,3390657441
1581332408.350826,9829,3390658385
1581332408.353247,9829,3390657900
1581332408.439462,9829,3390657532
1581332408.484633,9829,3390656570
1581332408.484636,9829,3390656570
1581332408.48632,9829,3390656570
1581332408.495647,9829,3390656517
1581332408.555117,9829,3390657608
1581332408.716716,9829,3390657303
1581332408.774139,9829,3390658419
1581332408.792626,9829,3390656570
1581332408.804359,9829,3390657942
1581332408.807716,9829,3390658348
1581332408.992306,9829,3390658419
1581332408.992452,9829,3390658419
1581332409.000192,9829,3390657890
1581332409.346532,9829,3390656570
1581332409.576431,9829,3390657981
1581332409.654234,9829,3390658419
1581332409.689171,9829,3390657439
1581332409.691467,9829,3390656570
1581332409.692477,9829,3390656517
1581332409.74698,9829,3390658376
1581332409.756776,9829,3390658332
1581332409.843696,9829,3390657360
1581332410.0862,9829,3390658332
1581332410.089969,9829,3390658470
1581332410.157279,9829,3390658067
1581332410.229908,9829,3390656548
1581332410.23128,9829,3390658376
1581332410.449901,9829,3390658099
1581332410.468293,9829,3390657831
1581332410.490416,9829,3390658067
1581332410.49042,9829,3390658067
1581332410.513953,9829,3390656596
1581332410.707281,9829,3390657905
1581332410.709566,9829,3390658385
1581332410.718889,9829,3390656529
1581332410.731196,9829,3390658518
1581332410.915511,9829,3390658512
1581332410.924466,9829,3390657905
1581332410.926421,9829,3390658318
1581332410.978251,9829,3390658419
1581332411.000999,9829,3390658319
1581332411.081088,9829,3390656570
1581332411.093793,9829,3390656529
1581332411.097129,9829,3390656529
1581332411.097784,9829,3390656529
1581332411.099245,9829,3390656529
1581332411.118984,9829,3390656840
1581332411.158521,9829,3390657890
1581332411.20177,9829,3390658319
1581332411.203572,9829,3390658319
1581332411.206443,9829,3390658319
1581332411.206449,9829,3390658319
1581332411.268353,9829,3390658318
1581332411.294687,9829,3390658098
1581332411.30856,9829,3390658471
1581332411.339408,9829,3390657890
1581332411.400841,9829,3390658319
1581332411.40465,9829,3390658319
1581332411.406465,9829,3390658319
1581332411.585304,9829,3390656575
1581332411.822818,9829,3390658311
1581332411.935966,9829,3390658319
1581332411.953463,9829,3390658336
1581332412.016519,9829,3390658319
1581332412.06982,9829,3390658343
1581332412.076444,9829,3390658354
1581332412.15031,9829,3390657589
1581332412.370323,9829,3390658320
1581332412.532829,9829,3390658411
1581332412.686902,9829,3390658330
1581332412.69452,9829,3390656880
1581332412.804404,9829,3390658324
1581332412.85356,9829,3390658330
1581332412.853564,9829,3390658330
1581332412.853709,9829,3390658330
1581332412.864215,9829,3390658330
1581332413.045048,9829,3390658330
1581332413.045051,9829,3390658330
1581332413.045053,9829,3390658330
1581332413.095087,9829,3390658470
1581332413.09751,9829,3390657338
1581332413.106838,9829,3390656921
1581332413.139827,9829,3390656845
1581332413.205336,9829,3390656846
1581332413.221766,9829,3390658319
1581332413.223579,9829,3390658325
1581332413.243667,9829,3390658376
1581332413.261666,9829,3390658319
1581332413.267877,9829,3390658470
1581332413.268324,9829,3390658470
