1581332401.106324,45899,3390658308
1581332401.15175,45899,3390656634
1581332401.162781,45899,3390658308
1581332401.18066,45899,3390658011
1581332401.474659,45899,3390656996
1581332401.654569,45899,3390658533
1581332401.908561,45899,3390657336
1581332401.919249,45899,3390658152
1581332401.936981,45899,3390658147
1581332401.946089,45899,3390657841
1581332401.953765,45899,3390657337
1581332401.957667,45899,3390656705
1581332402.033358,45899,3390657337
1581332402.037873,45899,3390657337
1581332402.03804,45899,3390657337
1581332402.045431,45899,3390656696
1581332402.045444,45899,3390657492
1581332402.056627,45899,3390658557
1581332402.109039,45899,3390657337
1581332402.109798,45899,3390657337
1581332402.111606,45899,3390658558
1581332402.133823,45899,3390656696
1581332402.134003,45899,3390656696
1581332402.134006,45899,3390656696
1581332402.180773,45899,3390658558
1581332402.180774,45899,3390658558
1581332402.182002,45899,3390658558
1581332402.182877,45899,3390658558
1581332402.193262,45899,3390657562
1581332402.229618,45899,3390656611
1581332402.244487,45899,3390656636
1581332402.250971,45899,3390658558
1581332402.251144,45899,3390658558
1581332402.251711,45899,3390658558
1581332402.274884,45899,3390657563
1581332402.325116,45899,3390657337
1581332402.349329,45899,3390657492
1581332402.36259,45899,3390657564
1581332402.409725,45899,3390656526
1581332402.450101,45899,3390658332
1581332402.48234,45899,3390657423
1581332402.490393,45899,3390658558
1581332402.496006,45899,3390656526
1581332402.500206,45899,3390657337
1581332402.577445,45899,3390658170
1581332402.5776,45899,3390658558
1581332402.589172,45899,3390656526
1581332402.608881,45899,3390656836
1581332402.761566,45899,3390658306
1581332402.767041,45899,3390658499
1581332402.793679,45899,3390658337
1581332402.88345,45899,3390656526
1581332402.944338,45899,3390658469
1581332402.951558,45899,3390656526
1581332402.961214,45899,3390656543
1581332402.993055,45899,3390657841
1581332403.004696,45899,3390658495
1581332403.030212,45899,3390658469
1581332403.030675,45899,3390658469
1581332403.047198,45899,3390656699
1581332403.063038,45899,3390656543
1581332403.091337,45899,3390658558
1581332403.09247,45899,3390657337
1581332403.101724,45899,3390656683
1581332403.169838,45899,3390658558
1581332403.206901,45899,3390658389
1581332403.209384,45899,3390656775
1581332403.209679,45899,3390656774
1581332403.227059,45899,3390656739
1581332403.330073,45899,3390658217
1581332403.347443,45899,3390658469
1581332403.377889,45899,3390656736
1581332403.413295,45899,3390656736
1581332403.414967,45899,3390658217
1581332403.487807,45899,3390656526
1581332403.492632,45899,3390658540
1581332403.503576,45899,3390656736
1581332403.50358,45899,3390656736
1581332403.50556,45899,3390657566
1581332403.557286,45899,3390658517
1581332403.56654,45899,3390656652
1581332403.574402,45899,3390658308
1581332403.596485,45899,3390657567
1581332403.610553,45899,3390656868
1581332403.630316,45899,3390658517
1581332403.630319,45899,3390658517
1581332403.630321,45899,3390658517
1581332403.630592,45899,3390658517
1581332403.684941,45899,3390656868
1581332403.696653,45899,3390656709
1581332403.703339,45899,3390658517
1581332403.703768,45899,3390658517
1581332403.703771,45899,3390658517
1581332403.708666,45899,3390658217
1581332403.722585,45899,3390658358
1581332403.789772,45899,3390656736
1581332403.88617,45899,3390656949
1581332403.930724,45899,3390658517
1581332403.948112,45899,3390658469
1581332403.96402,45899,3390658266
1581332403.996107,45899,3390658517
1581332404.062243,45899,3390658180
1581332404.119295,45899,3390657337
1581332404.192876,45899,3390657841
1581332404.237059,45899,3390656788
1581332404.237202,45899,3390656749
1581332404.239737,45899,3390657417
1581332404.255353,45899,3390658011
1581332404.281932,45899,3390657308
1581332404.292446,45899,3390658558
1581332404.299062,45899,3390658217
1581332404.311049,45899,3390657916
1581332404.332166,45899,3390658152
1581332404.333141,45899,3390657507
1581332404.353541,45899,3390657308
1581332404.353829,45899,3390657308
1581332404.35444,45899,3390657308
1581332404.372294,45899,3390658558
1581332404.387542,45899,3390656736
1581332404.401068,45899,3390657507
1581332404.401231,45899,3390657507
1581332404.401234,45899,3390657507
1581332404.471676,45899,3390656576
1581332404.507698,45899,3390656768
1581332404.529078,45899,3390658517
1581332404.550418,45899,3390656576
1581332404.585768,45899,3390657440
1581332404.601486,45899,3390658517
1581332404.657092,45899,3390658533
1581332404.729315,45899,3390658533
1581332404.729607,45899,3390658533
1581332404.733564,45899,3390658533
1581332404.786284,45899,3390656716
1581332404.810373,45899,3390656526
1581332404.856599,45899,3390656704
1581332404.90067,45899,3390656906
1581332404.956548,45899,3390656683
1581332404.958052,45899,3390656755
1581332404.966237,45899,3390658337
1581332404.981184,45899,3390656755
1581332404.991185,45899,3390656995
1581332405.005619,45899,3390656725
1581332405.011475,45899,3390658533
1581332405.099264,45899,3390657841
1581332405.117218,45899,3390656764
1581332405.119675,45899,3390657492
1581332405.14257,45899,3390656696
